Source,Target,Weight,Type
耶律燕,郭靖,2,Directed
耶律燕,陆无双,5,Directed
耶律燕,鲁有脚,1,Directed
耶律燕,黄药师,1,Directed
耶律燕,黄蓉,8,Directed
耶律莫哥,皇太后,1,Directed
耶律莫哥,耶律洪基,1,Directed
耶律莫哥,阿紫,1,Directed
耶律重元,耶律洪基,1,Directed
耶律重元,耶律涅鲁古,2,Directed
耶律齐,一灯大师,5,Directed
耶律齐,丘处机,3,Directed
耶律齐,何足道,1,Directed
耶律齐,公孙止,9,Directed
耶律齐,刘处玄,2,Directed
耶律齐,史叔刚,1,Directed
耶律齐,史火龙,1,Directed
耶律齐,吕文德,2,Directed
耶律齐,周伯通,9,Directed
耶律齐,大头鬼,2,Directed
耶律齐,孙不二,2,Directed
耶律齐,完颜萍,32,Directed
耶律齐,室里,1,Directed
耶律齐,小龙女,15,Directed
耶律齐,少妇,1,Directed
耶律齐,尼摩星,4,Directed
耶律齐,无色,1,Directed
耶律齐,朱子柳,5,Directed
耶律齐,李莫愁,30,Directed
耶律齐,杨过,56,Directed
耶律齐,林朝英,1,Directed
耶律齐,梁长老,8,Directed
耶律齐,武三通,21,Directed
耶律齐,武修文,4,Directed
耶律齐,武敦儒,5,Directed
耶律齐,汉子,1,Directed
耶律齐,洪凌波,2,Directed
耶律齐,窝阔台,1,Directed
耶律齐,老头子,2,Directed
耶律齐,耶律晋,2,Directed
耶律齐,耶律楚材,4,Directed
耶律齐,耶律燕,16,Directed
耶律齐,蒙哥,2,Directed
耶律齐,蓝天和,8,Directed
耶律齐,裘千尺,5,Directed
耶律齐,说不得,1,Directed
耶律齐,达尔巴,2,Directed
耶律齐,郝大通,1,Directed
耶律齐,郭破虏,3,Directed
耶律齐,郭芙,60,Directed
耶律齐,郭襄,18,Directed
耶律齐,郭靖,16,Directed
耶律齐,金轮法王,1,Directed
耶律齐,陆无双,16,Directed
耶律齐,霍都,3,Directed
耶律齐,青灵子,1,Directed
耶律齐,马钰,1,Directed
耶律齐,鲁有脚,4,Directed
耶律齐,黄药师,4,Directed
耶律齐,黄蓉,39,Directed
耿万钟,丁不三,2,Directed
耿万钟,丁不四,1,Directed
耿万钟,呼延万善,3,Directed
耿万钟,安奉日,2,Directed
耿万钟,封万里,4,Directed
耿万钟,廖自砺,2,Directed
耿万钟,成自学,1,Directed
耿万钟,柯万钧,11,Directed
耿万钟,梁自进,1,Directed
耿万钟,汪万翼,4,Directed
耿万钟,王万仞,16,Directed
耿万钟,白万剑,7,Directed
耿万钟,白自在,2,Directed
耿万钟,石中玉,4,Directed
耿万钟,石清,29,Directed
耿万钟,石破天,7,Directed
耿万钟,老不死,1,Directed
耿万钟,花万紫,9,Directed
耿万钟,谢烟客,8,Directed
耿万钟,闵柔,9,Directed
耿万钟,闻万夫,1,Directed
耿万钟,齐自勉,1,Directed
聂钺,乾隆皇帝,1,Directed
聂钺,商宝震,1,Directed
聂钺,少妇,1,Directed
聂钺,徐铮,1,Directed
聂钺,王剑英,1,Directed
聂钺,福康安,4,Directed
聂钺,秦耐之,1,Directed
聂钺,程灵素,1,Directed
聂钺,胡大哥,3,Directed
聂钺,胡斐,8,Directed
聂钺,袁紫衣,1,Directed
聂钺,车夫,1,Directed
聂钺,马春花,1,Directed
聋哑婆婆,上官云,1,Directed
聋哑婆婆,不戒和尚,1,Directed
聋哑婆婆,于嫂,1,Directed
聋哑婆婆,仇松年,1,Directed
聋哑婆婆,令狐冲,1,Directed
聋哑婆婆,冲虚道长,1,Directed
聋哑婆婆,张夫人,1,Directed
聋哑婆婆,方证,1,Directed
聋哑婆婆,田伯光,1,Directed
胖丐,丘处机,1,Directed
胖丐,全金发,1,Directed
胖丐,华筝,1,Directed
胖丐,博尔术,1,Directed
胖丐,彭长老,1,Directed
胖丐,拖雷,1,Directed
胖丐,杨康,3,Directed
胖丐,杨过,1,Directed
胖丐,梅超风,1,Directed
胖丐,洪七公,1,Directed
胖丐,瘦丐,5,Directed
胖丐,简长老,1,Directed
胖丐,郭靖,2,Directed
胖丐,金轮法王,1,Directed
胖丐,韩小莹,1,Directed
胖丐,马钰,1,Directed
胖丐,鲁有脚,1,Directed
胖丐,黄药师,1,Directed
胖丐,黄蓉,2,Directed
胖商人,瘦商人,3,Directed
胖商人,胡斐,4,Directed
胖妇人,周芷若,1,Directed
胖妇人,察罕特穆尔,1,Directed
胖妇人,张无忌,1,Directed
胖妇人,彭莹玉,1,Directed
胖妇人,胖子,2,Directed
胖妇人,赵敏,1,Directed
胖妇人,郭靖,2,Directed
胖妇人,韩林儿,1,Directed
胖妇人,黄蓉,2,Directed
胖子,丁勉,2,Directed
胖子,丁坚,1,Directed
胖子,万庆澜,1,Directed
胖子,不平道人,2,Directed
胖子,丘处机,5,Directed
胖子,乌老大,4,Directed
胖子,乔峰,1,Directed
胖子,九难,1,Directed
胖子,云岛主,1,Directed
胖子,令狐冲,6,Directed
胖子,仪和,1,Directed
胖子,仪琳,1,Directed
胖子,任我行,1,Directed
胖子,余鱼同,1,Directed
胖子,全金发,5,Directed
胖子,公冶乾,3,Directed
胖子,农夫,1,Directed
胖子,出尘子,2,Directed
胖子,刘正风,2,Directed
胖子,刘芳亮,1,Directed
胖子,包不同,2,Directed
胖子,包惜弱,3,Directed
胖子,南希仁,3,Directed
胖子,卫春华,1,Directed
胖子,双儿,1,Directed
胖子,史火龙,1,Directed
胖子,向问天,3,Directed
胖子,周仲英,1,Directed
胖子,周芷若,1,Directed
胖子,哑巴,1,Directed
胖子,商老太,1,Directed
胖子,多隆,1,Directed
胖子,大汉,5,Directed
胖子,大苦,1,Directed
胖子,姜文,1,Directed
胖子,孙仲寿,1,Directed
胖子,安健刚,1,Directed
胖子,完颜洪烈,5,Directed
胖子,定逸,2,Directed
胖子,小桂子,1,Directed
胖子,岳不群,3,Directed
胖子,左冷禅,1,Directed
胖子,常遇春,1,Directed
胖子,平一指,2,Directed
胖子,店伴,2,Directed
胖子,张三,3,Directed
胖子,张九,1,Directed
胖子,张康,1,Directed
胖子,张康年,2,Directed
胖子,张无忌,4,Directed
胖子,张阿生,3,Directed
胖子,彭连虎,1,Directed
胖子,彭长老,1,Directed
胖子,徐天宏,2,Directed
胖子,徐天川,1,Directed
胖子,慕容复,4,Directed
胖子,成自学,1,Directed
胖子,拖雷,1,Directed
胖子,掌棒龙头,1,Directed
胖子,摘星子,1,Directed
胖子,教长,1,Directed
胖子,文泰来,1,Directed
胖子,方生,1,Directed
胖子,施令威,1,Directed
胖子,施琅,2,Directed
胖子,无色,1,Directed
胖子,易三娘,1,Directed
胖子,曲洋,1,Directed
胖子,曹化淳,1,Directed
胖子,朱聪,6,Directed
胖子,李可秀,1,Directed
胖子,李四,2,Directed
胖子,李沅芷,1,Directed
胖子,李自成,1,Directed
胖子,李萍,3,Directed
胖子,李西华,4,Directed
胖子,杨康,5,Directed
胖子,杨成协,1,Directed
胖子,杨铁心,2,Directed
胖子,杨鹏举,1,Directed
胖子,柯镇恶,9,Directed
胖子,桃实仙,2,Directed
胖子,桃干仙,1,Directed
胖子,桃枝仙,1,Directed
胖子,桃根仙,4,Directed
胖子,桃花仙,1,Directed
胖子,桑土公,2,Directed
胖子,桑结,1,Directed
胖子,梁子翁,1,Directed
胖子,梁自进,1,Directed
胖子,梅超风,1,Directed
胖子,欧阳克,1,Directed
胖子,段天德,3,Directed
胖子,段延庆,1,Directed
胖子,段誉,7,Directed
胖子,殷天正,1,Directed
胖子,殷无寿,1,Directed
胖子,殷无禄,1,Directed
胖子,殷无福,1,Directed
胖子,殷梨亭,1,Directed
胖子,水笙,1,Directed
胖子,汉子,13,Directed
胖子,沙通天,1,Directed
胖子,洪七公,1,Directed
胖子,洪胜海,1,Directed
胖子,游坦之,5,Directed
胖子,焦文期,2,Directed
胖子,焦木和尚,1,Directed
胖子,狄云,1,Directed
胖子,狮鼻子,1,Directed
胖子,王剑英,1,Directed
胖子,王道,1,Directed
胖子,白脸人,1,Directed
胖子,盖运聪,1,Directed
胖子,石中玉,1,Directed
胖子,石破天,15,Directed
胖子,祖千秋,1,Directed
胖子,程青竹,1,Directed
胖子,穆念慈,1,Directed
胖子,童子,1,Directed
胖子,简捷,1,Directed
胖子,纪晓芙,1,Directed
胖子,纳斯尔丁,1,Directed
胖子,罗信,2,Directed
胖子,老头子,3,Directed
胖子,胖妇人,2,Directed
胖子,胡斐,2,Directed
胖子,胡老爷,1,Directed
胖子,胡逸之,1,Directed
胖子,胡青牛,2,Directed
胖子,脚夫,1,Directed
胖子,莫大,7,Directed
胖子,虚竹,8,Directed
胖子,血刀老祖,1,Directed
胖子,袁承志,3,Directed
胖子,言伯乾,1,Directed
胖子,谢烟客,1,Directed
胖子,谢逊,1,Directed
胖子,贝人龙,2,Directed
胖子,贝海石,1,Directed
胖子,费彬,2,Directed
胖子,赵半山,1,Directed
胖子,赵敏,1,Directed
胖子,赵齐贤,2,Directed
胖子,邓百川,2,Directed
胖子,郭靖,11,Directed
胖子,都史,1,Directed
胖子,钟灵,1,Directed
胖子,阿九,3,Directed
胖子,阿凡提,1,Directed
胖子,阿紫,3,Directed
胖子,陆菲青,3,Directed
胖子,陆高轩,5,Directed
胖子,陈玄风,1,Directed
胖子,陈近南,1,Directed
胖子,韦小宝,31,Directed
胖子,韩宝驹,7,Directed
胖子,韩小莹,3,Directed
胖子,顾金标,1,Directed
胖子,风波恶,2,Directed
胖子,风清扬,1,Directed
胖子,马法通,1,Directed
胖子,骆冰,1,Directed
胖子,鲁有脚,1,Directed
胖子,黄药师,2,Directed
胖子,黄蓉,12,Directed
胖子,黄须人,1,Directed
胖子,齐自勉,1,Directed
胡一刀,刘元鹤,1,Directed
胡一刀,南兰,5,Directed
胡一刀,商宝震,8,Directed
胡一刀,商老太,12,Directed
胡一刀,大汉,1,Directed
胡一刀,宝树,6,Directed
胡一刀,平四,1,Directed
胡一刀,平阿四,7,Directed
胡一刀,店伴,1,Directed
胡一刀,张召重,1,Directed
胡一刀,徐铮,5,Directed
胡一刀,文泰来,1,Directed
胡一刀,无尘道长,1,Directed
胡一刀,杜希孟,3,Directed
胡一刀,殷仲翔,2,Directed
胡一刀,汉子,8,Directed
胡一刀,王剑杰,3,Directed
胡一刀,王剑英,3,Directed
胡一刀,王维扬,3,Directed
胡一刀,田归农,9,Directed
胡一刀,程灵素,1,Directed
胡一刀,胡大哥,3,Directed
胡一刀,胡夫人,4,Directed
胡一刀,胡斐,32,Directed
胡一刀,苗人凤,39,Directed
胡一刀,苗若兰,5,Directed
胡一刀,范帮主,2,Directed
胡一刀,袁紫衣,2,Directed
胡一刀,赵半山,4,Directed
胡一刀,钟兆文,1,Directed
胡一刀,阎基,5,Directed
胡一刀,陈禹,2,Directed
胡一刀,陶百岁,3,Directed
胡一刀,马春花,6,Directed
胡一刀,马行空,9,Directed
胡大哥,上官,1,Directed
胡大哥,刘鹤真,1,Directed
胡大哥,吴六奇,3,Directed
胡大哥,大汉,4,Directed
胡大哥,大苦,1,Directed
胡大哥,姜铁山,1,Directed
胡大哥,姬晓峰,2,Directed
胡大哥,孟伯飞,1,Directed
胡大哥,孟铮,1,Directed
胡大哥,孟铸,1,Directed
胡大哥,张三,2,Directed
胡大哥,张九,2,Directed
胡大哥,彼得,1,Directed
胡大哥,徐铮,1,Directed
胡大哥,慕容景岳,1,Directed
胡大哥,文泰来,1,Directed
胡大哥,无尘道长,2,Directed
胡大哥,明月,1,Directed
胡大哥,易吉,2,Directed
胡大哥,曾铁鸥,8,Directed
胡大哥,殷仲翔,5,Directed
胡大哥,汉子,3,Directed
胡大哥,汤沛,2,Directed
胡大哥,汪铁鹗,9,Directed
胡大哥,洪胜海,1,Directed
胡大哥,玉真子,2,Directed
胡大哥,王剑杰,1,Directed
胡大哥,王剑英,2,Directed
胡大哥,王老六,3,Directed
胡大哥,田归农,2,Directed
胡大哥,石万嗔,1,Directed
胡大哥,石破天,3,Directed
胡大哥,祖大寿,1,Directed
胡大哥,福康安,6,Directed
胡大哥,秦耐之,8,Directed
胡大哥,程灵素,23,Directed
胡大哥,程青竹,2,Directed
胡大哥,老李,1,Directed
胡大哥,聂钺,3,Directed
胡大哥,胡一刀,3,Directed
胡大哥,胡斐,45,Directed
胡大哥,胡桂南,7,Directed
胡大哥,胡逸之,2,Directed
胡大哥,苗人凤,3,Directed
胡大哥,若克琳,1,Directed
胡大哥,蔡威,1,Directed
胡大哥,薛鹊,1,Directed
胡大哥,袁承志,7,Directed
胡大哥,袁紫衣,17,Directed
胡大哥,褚轰,1,Directed
胡大哥,赵半山,3,Directed
胡大哥,车夫,1,Directed
胡大哥,钱通四,1,Directed
胡大哥,铁匠,1,Directed
胡大哥,陈圆圆,4,Directed
胡大哥,韦小宝,9,Directed
胡大哥,马春花,4,Directed
胡大哥,马超兴,2,Directed
胡大哥,骆冰,1,Directed
胡夫人,室里,1,Directed
胡夫人,张无忌,2,Directed
胡夫人,王难姑,2,Directed
胡夫人,简捷,2,Directed
胡夫人,纪晓芙,3,Directed
胡夫人,胡一刀,4,Directed
胡夫人,胡青牛,2,Directed
胡夫人,苗人凤,3,Directed
胡夫人,薛公远,1,Directed
胡夫人,金花婆婆,1,Directed
胡夫人,陶百岁,1,Directed
胡德第,云鹤,1,Directed
胡德第,吴三桂,1,Directed
胡斐,上官,6,Directed
胡斐,上官铁生,5,Directed
胡斐,中年武师,4,Directed
胡斐,乔峰,1,Directed
胡斐,书僮,1,Directed
胡斐,乾隆皇帝,4,Directed
胡斐,于管家,7,Directed
胡斐,令狐冲,1,Directed
胡斐,任通武,6,Directed
胡斐,何思豪,4,Directed
胡斐,何足道,1,Directed
胡斐,余鱼同,3,Directed
胡斐,俞朝奉,2,Directed
胡斐,倪不大,3,Directed
胡斐,倪不小,3,Directed
胡斐,兆惠,1,Directed
胡斐,农夫,1,Directed
胡斐,凤一鸣,14,Directed
